entity_id,name,first_name,second_name,third_name,father_name,last_name,title,type,quality,description
us-ofac.8e469f675c4d192677dcca03f7d9d9cbda2db056,TEHREEK-E-AZADI JAMMU AND KASHMIR,,,,,TEHREEK-E-AZADI JAMMU AND KASHMIR,,a.k.a.,strong,
us-ofac.8e469f675c4d192677dcca03f7d9d9cbda2db056,TAJK,,,,,TAJK,,a.k.a.,weak,
us-ofac.8e469f675c4d192677dcca03f7d9d9cbda2db056,TEHREEK-I-AZADI-I KASHMIR,,,,,TEHREEK-I-AZADI-I KASHMIR,,a.k.a.,strong,
us-ofac.8e469f675c4d192677dcca03f7d9d9cbda2db056,TEHREEK-E-AZADI-E-JAMMU AND KASHMIR,,,,,TEHREEK-E-AZADI-E-JAMMU AND KASHMIR,,a.k.a.,strong,
us-ofac.8e469f675c4d192677dcca03f7d9d9cbda2db056,MOVEMENT FOR FREEDOM OF KASHMIR,,,,,MOVEMENT FOR FREEDOM OF KASHMIR,,a.k.a.,strong,
us-ofac.8e469f675c4d192677dcca03f7d9d9cbda2db056,MILLI MUSLIM LEAGUE,,,,,MILLI MUSLIM LEAGUE,,a.k.a.,strong,
us-ofac.8e469f675c4d192677dcca03f7d9d9cbda2db056,MILLI MUSLIM LEAGUE PAKISTAN,,,,,MILLI MUSLIM LEAGUE PAKISTAN,,a.k.a.,strong,
us-ofac.8e469f675c4d192677dcca03f7d9d9cbda2db056,MML,,,,,MML,,a.k.a.,weak,
us-ofac.fa8257a7912861b2996421dc55989c0ea8162dd2,CONTINUITY ARMY COUNCIL,,,,,CONTINUITY ARMY COUNCIL,,a.k.a.,strong,
us-ofac.fa8257a7912861b2996421dc55989c0ea8162dd2,CONTINUITY IRISH REPUBLICAN ARMY,,,,,CONTINUITY IRISH REPUBLICAN ARMY,,a.k.a.,strong,
us-ofac.fa8257a7912861b2996421dc55989c0ea8162dd2,REPUBLICAN SINN FEIN,,,,,REPUBLICAN SINN FEIN,,a.k.a.,strong,
us-ofac.fa8257a7912861b2996421dc55989c0ea8162dd2,CIRA,,,,,CIRA,,a.k.a.,weak,
us-ofac.2693aafa8cc6d223f23ea5d6321f9e79fd640519,GRAPO,,,,,GRAPO,,a.k.a.,weak,
us-ofac.0d28de4abb2615f400a54cb43eda09e7c553b5c6,LVF,,,,,LVF,,a.k.a.,weak,
us-ofac.868f477eee7161e94a8503fceb0d37dfe4d4ff42,RHD,,,,,RHD,,a.k.a.,weak,
us-ofac.893798305fcea295a00b192eeb6c0a37a84e01e4,ULSTER FREEDOM FIGHTERS,,,,,ULSTER FREEDOM FIGHTERS,,a.k.a.,strong,
us-ofac.3af0ef14c322e44d385ca4392183adc2773e47ae,Boubakeur BOULGHIT,Boubakeur,,,,BOULGHIT,,a.k.a.,strong,
us-ofac.3af0ef14c322e44d385ca4392183adc2773e47ae,"AL-JAZIRI, Abu Bakr",,,,,"AL-JAZIRI, Abu Bakr",,a.k.a.,weak,
us-ofac.3af0ef14c322e44d385ca4392183adc2773e47ae,"AL DJAZAIRI, Abou Bakr",,,,,"AL DJAZAIRI, Abou Bakr",,a.k.a.,weak,
us-ofac.3af0ef14c322e44d385ca4392183adc2773e47ae,"EL DJAZAIRI, Abou Yasser",,,,,"EL DJAZAIRI, Abou Yasser",,a.k.a.,weak,
us-ofac.3af0ef14c322e44d385ca4392183adc2773e47ae,"AL-JAZARI, Yasir",,,,,"AL-JAZARI, Yasir",,a.k.a.,weak,
us-ofac.3af0ef14c322e44d385ca4392183adc2773e47ae,"AL-JAZIRI, Abou Yasser",,,,,"AL-JAZIRI, Abou Yasser",,a.k.a.,weak,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,JAMIAT IHIA AL-TURATH AL-ISLAMIYA,,,,,JAMIAT IHIA AL-TURATH AL-ISLAMIYA,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,REVIVAL OF ISLAMIC SOCIETY HERITAGE ON THE AFRICAN CONTINENT,,,,,REVIVAL OF ISLAMIC SOCIETY HERITAGE ON THE AFRICAN CONTINENT,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,JAMIA IHYA UL TURATH,,,,,JAMIA IHYA UL TURATH,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,RIHS,,,,,RIHS,,a.k.a.,weak,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,AFGHAN SUPPORT COMMITTEE,,,,,AFGHAN SUPPORT COMMITTEE,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,AHYA UL TURAS,,,,,AHYA UL TURAS,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,JAMIAT AYAT-UR-RHAS AL ISLAMIA,,,,,JAMIAT AYAT-UR-RHAS AL ISLAMIA,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,JAMIAT IHYA UL TURATH AL ISLAMIA,,,,,JAMIAT IHYA UL TURATH AL ISLAMIA,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,LAJNAT UL MASA EIDATUL AFGHANIA,,,,,LAJNAT UL MASA EIDATUL AFGHANIA,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,ASC,,,,,ASC,,a.k.a.,weak,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,AL-FURQAN FOUNDATION WELFARE TRUST,,,,,AL-FURQAN FOUNDATION WELFARE TRUST,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,AL-FURQAN CHARITABLE FOUNDATION,,,,,AL-FURQAN CHARITABLE FOUNDATION,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,AL-FURQAN WELFARE FOUNDATION,,,,,AL-FURQAN WELFARE FOUNDATION,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,SOCIAL DEVELOPMENT FOUNDATION,,,,,SOCIAL DEVELOPMENT FOUNDATION,,a.k.a.,weak,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,ORGANIZATION FOR PEACE AND DEVELOPMENT PAKISTAN,,,,,ORGANIZATION FOR PEACE AND DEVELOPMENT PAKISTAN,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,FORKHAN RELIEF ORGANIZATION,,,,,FORKHAN RELIEF ORGANIZATION,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,AL-FURQAN AL-KHARIYA,,,,,AL-FURQAN AL-KHARIYA,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,AL-FURQAN KHARIA,,,,,AL-FURQAN KHARIA,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,AL-FORQAN AL-KHAIRYA,,,,,AL-FORQAN AL-KHAIRYA,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,AL-FURQAN UL KHAIRA,,,,,AL-FURQAN UL KHAIRA,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,RAIES KHILQATUL QURANIA FOUNDATION OF PAKISTAN,,,,,RAIES KHILQATUL QURANIA FOUNDATION OF PAKISTAN,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,AL-FURKAN,,,,,AL-FURKAN,,a.k.a.,weak,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,AL-FORKAN,,,,,AL-FORKAN,,a.k.a.,weak,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,MOSASA-TUL-FORQAN,,,,,MOSASA-TUL-FORQAN,,a.k.a.,weak,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,MOASSESA AL-FURQAN,,,,,MOASSESA AL-FURQAN,,a.k.a.,weak,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,AL MOSUSTA FURQAN,,,,,AL MOSUSTA FURQAN,,a.k.a.,weak,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,AL-MOSASATUL FURQAN,,,,,AL-MOSASATUL FURQAN,,a.k.a.,weak,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,JAMIAT AL-FURQAN,,,,,JAMIAT AL-FURQAN,,a.k.a.,weak,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,LAJNATUL FURQAN,,,,,LAJNATUL FURQAN,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,HAYAT UR RAS AL-FURQAN,,,,,HAYAT UR RAS AL-FURQAN,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,HIYAT ORAZ AL ISLAMIYA,,,,,HIYAT ORAZ AL ISLAMIYA,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,JAMITO AHIA TORAS AL-ISLAMI,,,,,JAMITO AHIA TORAS AL-ISLAMI,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,JAMIAT AL-HAYA AL-SARAT,,,,,JAMIAT AL-HAYA AL-SARAT,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,AHIYAHU TURUS,,,,,AHIYAHU TURUS,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,AHYA UTRAS,,,,,AHYA UTRAS,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,HAYATUTRAS,,,,,HAYATUTRAS,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,HAYATURAS,,,,,HAYATURAS,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,AL-TURAZ TRUST,,,,,AL-TURAZ TRUST,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,AL-TURAZ ORGANIZATION,,,,,AL-TURAZ ORGANIZATION,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,HITRAS,,,,,HITRAS,,a.k.a.,weak,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,AL FORQAN CHARITY,,,,,AL FORQAN CHARITY,,a.k.a.,strong,
us-ofac.6969f5954b1d373ed01f9598b4a02b6c0f98c4fa,EAST AND WEST ENTERPRISES,,,,,EAST AND WEST ENTERPRISES,,a.k.a.,strong,
us-ofac.f76a18d05721f112f559069f9f735762441b2166,Ibrahim Ali Muhammad ABU BAKR,Ibrahim Ali Muhammad,,,,ABU BAKR,,a.k.a.,strong,
us-ofac.f76a18d05721f112f559069f9f735762441b2166,Abdel Ilah SABRI,Abdel Ilah,,,,SABRI,,a.k.a.,strong,
us-ofac.f76a18d05721f112f559069f9f735762441b2166,Ibrahim Ali Abu Bakr TANTOUSH,Ibrahim Ali Abu Bakr,,,,TANTOUSH,,a.k.a.,strong,
us-ofac.f76a18d05721f112f559069f9f735762441b2166,Ibrahim Abubaker TANTOUCHE,Ibrahim Abubaker,,,,TANTOUCHE,,a.k.a.,strong,
us-ofac.f76a18d05721f112f559069f9f735762441b2166,Ibrahim Abubaker TANTOUSH,Ibrahim Abubaker,,,,TANTOUSH,,a.k.a.,strong,
us-ofac.f76a18d05721f112f559069f9f735762441b2166,ABU ANAS,,,,,ABU ANAS,,a.k.a.,weak,
us-ofac.f76a18d05721f112f559069f9f735762441b2166,'ABD AL-MUHSI,,,,,'ABD AL-MUHSI,,a.k.a.,weak,
us-ofac.f76a18d05721f112f559069f9f735762441b2166,'ABD AL-RAHMAN,,,,,'ABD AL-RAHMAN,,a.k.a.,weak,
us-ofac.bca43b4ef78aa6b5f74ba23455a9858508c8ee1a,OASIS BEACH RESORT & CONVENTION CENTER,,,,,OASIS BEACH RESORT & CONVENTION CENTER,,a.k.a.,strong,
us-ofac.bca43b4ef78aa6b5f74ba23455a9858508c8ee1a,OASIS BEACH RESORT AND CONVENTION CENTER,,,,,OASIS BEACH RESORT AND CONVENTION CENTER,,a.k.a.,strong,
us-ofac.cc99a42e8644f710109342b868b9a860683b972b,DISTRIBUIDORA IMPERIAL,,,,,DISTRIBUIDORA IMPERIAL,,a.k.a.,strong,
us-ofac.cc99a42e8644f710109342b868b9a860683b972b,DIBC,,,,,DIBC,,a.k.a.,strong,
us-ofac.a0599d6f55b5b464473459324e97b562d10344f9,FARMACIAS VIDA,,,,,FARMACIAS VIDA,,a.k.a.,strong,
us-ofac.a0599d6f55b5b464473459324e97b562d10344f9,FARMACIA VIDA,,,,,FARMACIA VIDA,,a.k.a.,strong,
us-ofac.cdbc400146816129cefe235f221d69c93fd96c11,Enedina ARELLANO FELIX DE TOLEDO,Enedina,,,,ARELLANO FELIX DE TOLEDO,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,AL-HARAMAIN,,,,,AL-HARAMAIN,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,AL-HARAMEIN,,,,,AL-HARAMEIN,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,AL-HARAMAYN,,,,,AL-HARAMAYN,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,ALHARAMAIN FOUNDATION,,,,,ALHARAMAIN FOUNDATION,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,ALHARAMEIN FOUNDATION,,,,,ALHARAMEIN FOUNDATION,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,ALHARAMAYN FOUNDATION,,,,,ALHARAMAYN FOUNDATION,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,AL-HARAMEIN ISLAMIC FOUNDATION,,,,,AL-HARAMEIN ISLAMIC FOUNDATION,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,AL-HARAMAYN ISLAMIC FOUNDATION,,,,,AL-HARAMAYN ISLAMIC FOUNDATION,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,ALHARAMAIN ISLAMIC FOUNDATION,,,,,ALHARAMAIN ISLAMIC FOUNDATION,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,ALHARAMEIN ISLAMIC FOUNDATION,,,,,ALHARAMEIN ISLAMIC FOUNDATION,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,ALHARAMAYN ISLAMIC FOUNDATION,,,,,ALHARAMAYN ISLAMIC FOUNDATION,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,AL-HARAMAIN HUMANITARIAN FOUNDATION,,,,,AL-HARAMAIN HUMANITARIAN FOUNDATION,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,AL-HARAMEIN HUMANITARIAN FOUNDATION,,,,,AL-HARAMEIN HUMANITARIAN FOUNDATION,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,AL-HARAMAYN HUMANITARIAN FOUNDATION,,,,,AL-HARAMAYN HUMANITARIAN FOUNDATION,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,MU'ASSASAT AL-HARAMAIN AL-KHAYRIYYA,,,,,MU'ASSASAT AL-HARAMAIN AL-KHAYRIYYA,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,MU'ASSASAT AL-HARAMEIN AL-KHAYRIYYA,,,,,MU'ASSASAT AL-HARAMEIN AL-KHAYRIYYA,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,MU'ASSASAT AL-HARAMAYN AL-KHAYRIYYA,,,,,MU'ASSASAT AL-HARAMAYN AL-KHAYRIYYA,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,ALHARAMAIN,,,,,ALHARAMAIN,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,ALHARAMEIN,,,,,ALHARAMEIN,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,ALHARAMAYN,,,,,ALHARAMAYN,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,ALHARAMAIN HUMANITARIAN FOUNDATION,,,,,ALHARAMAIN HUMANITARIAN FOUNDATION,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,ALHARAMEIN HUMANITARIAN FOUNDATION,,,,,ALHARAMEIN HUMANITARIAN FOUNDATION,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,ALHARAMAYN HUMANITARIAN FOUNDATION,,,,,ALHARAMAYN HUMANITARIAN FOUNDATION,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,AL-HARAMAIN FOUNDATION,,,,,AL-HARAMAIN FOUNDATION,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,AL-HARAMEIN FOUNDATION,,,,,AL-HARAMEIN FOUNDATION,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,AL-HARAMAYN FOUNDATION,,,,,AL-HARAMAYN FOUNDATION,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,VAZIR,,,,,VAZIR,,a.k.a.,strong,
us-ofac.d983836e0c87e2e49ffafc74e0ca88537d061f17,VEZIR,,,,,VEZIR,,a.k.a.,strong,
us-ofac.f1417addd052b89527ab6db3995a18c3ae7e2612,AL-AQSA MARTYRS BATTALION,,,,,AL-AQSA MARTYRS BATTALION,,a.k.a.,strong,
us-ofac.a8ec983b287edcf82f8cc2efba90ab2540cd1c7e,AL RASHID TRUST,,,,,AL RASHID TRUST,,a.k.a.,strong,
us-ofac.a8ec983b287edcf82f8cc2efba90ab2540cd1c7e,AL RASHEED TRUST,,,,,AL RASHEED TRUST,,a.k.a.,strong,
us-ofac.a8ec983b287edcf82f8cc2efba90ab2540cd1c7e,AL-RASHEED TRUST,,,,,AL-RASHEED TRUST,,a.k.a.,strong,
us-ofac.a8ec983b287edcf82f8cc2efba90ab2540cd1c7e,AL-RASHID TRUST,,,,,AL-RASHID TRUST,,a.k.a.,strong,
us-ofac.0a2fc3afb79fe88ce8efe852349ff4c9d7151fb2,Mohamed Ben Belkacem AOUADI,Mohamed Ben Belkacem,,,,AOUADI,,a.k.a.,strong,
us-ofac.7a52fa949c88e1269dd04cf9de6f0148b12fd386,Al As'ad BEN HANI,Al As'ad,,,,BEN HANI,,a.k.a.,strong,
us-ofac.f8af4375fe2ae0e23b39bedb871c30453056f3e8,Mokhtar BUSHUSHA,Mokhtar,,,,BUSHUSHA,,a.k.a.,strong,
us-ofac.f8af4375fe2ae0e23b39bedb871c30453056f3e8,Al-Mokhtar Ben Mohamed Ben Al-Mokhtar BOUCHOUCHA,Al-Mokhtar Ben Mohamed Ben Al-Mokhtar,,,,BOUCHOUCHA,,a.k.a.,strong,
us-ofac.270158de784d655e4b4ca731b8ee9e38a18761bd,Kader ES SAYED,Kader,,,,ES SAYED,,a.k.a.,strong,
us-ofac.d72d8b235c8a76b571b74f0efbea53acc352d33d,Sami Ben Khamis Ben Saleh ELSSEID,Sami Ben Khamis Ben Saleh,,,,ELSSEID,,a.k.a.,strong,
us-ofac.9f29afeeee5165420842791ee6ce4526a8ddb1e9,Khaled AL-FAUWAZ,Khaled,,,,AL-FAUWAZ,,a.k.a.,strong,
us-ofac.9f29afeeee5165420842791ee6ce4526a8ddb1e9,Khaled A. AL-FAUWAZ,Khaled A.,,,,AL-FAUWAZ,,a.k.a.,strong,
us-ofac.9f29afeeee5165420842791ee6ce4526a8ddb1e9,Khalid AL-FAWWAZ,Khalid,,,,AL-FAWWAZ,,a.k.a.,strong,
us-ofac.9f29afeeee5165420842791ee6ce4526a8ddb1e9,Khalid AL FAWWAZ,Khalid,,,,AL FAWWAZ,,a.k.a.,strong,
us-ofac.9f29afeeee5165420842791ee6ce4526a8ddb1e9,Khaled AL FAWWAZ,Khaled,,,,AL FAWWAZ,,a.k.a.,strong,
us-ofac.9f29afeeee5165420842791ee6ce4526a8ddb1e9,Khaled AL-FAWWAZ,Khaled,,,,AL-FAWWAZ,,a.k.a.,strong,
us-ofac.9f29afeeee5165420842791ee6ce4526a8ddb1e9,Khalid Abdulrahman H. AL FAWAZ,Khalid Abdulrahman H.,,,,AL FAWAZ,,a.k.a.,strong,
us-ofac.5399354827011b0aad82fca1fe5c87354aa0e7ca,Abu Hamza AL-MISRI,Abu Hamza,,,,AL-MISRI,,a.k.a.,strong,
us-ofac.5399354827011b0aad82fca1fe5c87354aa0e7ca,Mustafa Kamel MUSTAFA,Mustafa Kamel,,,,MUSTAFA,,a.k.a.,strong,
us-ofac.5399354827011b0aad82fca1fe5c87354aa0e7ca,Mustafa KAMEL,Mustafa,,,,KAMEL,,a.k.a.,strong,
us-ofac.5399354827011b0aad82fca1fe5c87354aa0e7ca,Adam Ramsey EMAN,Adam Ramsey,,,,EMAN,,a.k.a.,strong,
us-ofac.e143a2ca46e4d17a1bc24ab7777b1f83fa55c7e4,GESTORAS PRO-AMNISTIA,,,,,GESTORAS PRO-AMNISTIA,,f.k.a.,strong,
us-ofac.bf4701048c729701de162c66955e07b9eb5c4d76,Fernandinho BEIRA-MAR,Fernandinho,,,,BEIRA-MAR,,a.k.a.,strong,
us-ofac.66436cf4a3fd40be0b9f0c8a769fe3c550db8c2c,Lalo GONZALEZ QUIRARTE,Lalo,,,,GONZALEZ QUIRARTE,,a.k.a.,strong,
us-ofac.66436cf4a3fd40be0b9f0c8a769fe3c550db8c2c,Jose GONZALEZ QUIRARTE,Jose,,,,GONZALEZ QUIRARTE,,a.k.a.,strong,
us-ofac.66436cf4a3fd40be0b9f0c8a769fe3c550db8c2c,Gregorio GONZALEZ LOPEZ,Gregorio,,,,GONZALEZ LOPEZ,,a.k.a.,strong,
us-ofac.66436cf4a3fd40be0b9f0c8a769fe3c550db8c2c,Hector Manuel ORELLANA ERAZO,Hector Manuel,,,,ORELLANA ERAZO,,a.k.a.,strong,
us-ofac.66436cf4a3fd40be0b9f0c8a769fe3c550db8c2c,Gabriel GOMEZ CHAVEZ,Gabriel,,,,GOMEZ CHAVEZ,,a.k.a.,strong,
us-ofac.fd0d5c926d95ca0f3d6aa0828858718cf51cbc77,Haji Ibrahim KHAN AFRIDI,Haji Ibrahim,,,,KHAN AFRIDI,,a.k.a.,strong,
us-ofac.fd0d5c926d95ca0f3d6aa0828858718cf51cbc77,Haji Ibrahim KHAN,Haji Ibrahim,,,,KHAN,,a.k.a.,strong,
us-ofac.fd0d5c926d95ca0f3d6aa0828858718cf51cbc77,Haji Ehai IBRAHIM,Haji Ehai,,,,IBRAHIM,,a.k.a.,strong,
us-ofac.09d1a9cbbf7c8ae809e0a10414994ec6648cd6f7,"JR., Samuel KNOWLES","JR., Samuel",,,,KNOWLES,,a.k.a.,strong,
us-ofac.9b29d63e43144b8c20ebaaa37566916a38f59830,Oded TVITO,Oded,,,,TVITO,,a.k.a.,strong,
us-ofac.9b29d63e43144b8c20ebaaa37566916a38f59830,Daniel TUITO,Daniel,,,,TUITO,,a.k.a.,strong,
us-ofac.9b29d63e43144b8c20ebaaa37566916a38f59830,Daniel TVITO,Daniel,,,,TVITO,,a.k.a.,strong,
us-ofac.9b29d63e43144b8c20ebaaa37566916a38f59830,David TUITO,David,,,,TUITO,,a.k.a.,strong,
us-ofac.9b29d63e43144b8c20ebaaa37566916a38f59830,Eliyahu MAMO,Eliyahu,,,,MAMO,,a.k.a.,strong,
us-ofac.9b29d63e43144b8c20ebaaa37566916a38f59830,Simon REVIVO,Simon,,,,REVIVO,,a.k.a.,strong,
us-ofac.94721c403e10e2e7d9630867795b5ab71438c97a,El Mayo ZAMBADA,El Mayo,,,,ZAMBADA,,a.k.a.,strong,
us-ofac.94721c403e10e2e7d9630867795b5ab71438c97a,Ismael Mario ZAMBADA GARCIA,Ismael Mario,,,,ZAMBADA GARCIA,,a.k.a.,strong,
us-ofac.94721c403e10e2e7d9630867795b5ab71438c97a,Jesus LOAIZA AVENDANO,Jesus,,,,LOAIZA AVENDANO,,a.k.a.,strong,
us-ofac.94721c403e10e2e7d9630867795b5ab71438c97a,Javier GARCIA HERNANDEZ,Javier,,,,GARCIA HERNANDEZ,,a.k.a.,strong,
us-ofac.94721c403e10e2e7d9630867795b5ab71438c97a,Ismael HIGUERA RENTERIA,Ismael,,,,HIGUERA RENTERIA,,a.k.a.,strong,
us-ofac.94721c403e10e2e7d9630867795b5ab71438c97a,Jeronimo LOPEZ LANDEROS,Jeronimo,,,,LOPEZ LANDEROS,,a.k.a.,strong,
us-ofac.e90facf295a333f4d79b6b9c1a789116de967a2e,ISYF,,,,,ISYF,,a.k.a.,weak,
us-ofac.3401a49ead001fd3829776fdfd725eb12f2bce54,NPA,,,,,NPA,,a.k.a.,strong,
us-ofac.3401a49ead001fd3829776fdfd725eb12f2bce54,CPP,,,,,CPP,,a.k.a.,weak,
us-ofac.3401a49ead001fd3829776fdfd725eb12f2bce54,NEW PEOPLE'S ARMY,,,,,NEW PEOPLE'S ARMY,,a.k.a.,strong,
us-ofac.3401a49ead001fd3829776fdfd725eb12f2bce54,NPP/CPP,,,,,NPP/CPP,,a.k.a.,weak,
us-ofac.3401a49ead001fd3829776fdfd725eb12f2bce54,COMMUNIST PARTY OF THE PHILIPPINES,,,,,COMMUNIST PARTY OF THE PHILIPPINES,,a.k.a.,strong,
us-ofac.3f6744c140769cd04ecc96056d18725c8dcb0c1c,Armando LIWINAG,Armando,,,,LIWINAG,,a.k.a.,strong,
us-ofac.dc1fb6f581a8e64fffca6a5605b183f92faa8adf,Adel Ben Al-Azhar Ben Youssef BEN SOLTANE,Adel Ben Al-Azhar Ben Youssef,,,,BEN SOLTANE,,a.k.a.,strong,
us-ofac.4deb1f764f0798c0fb33eeed258fecc37f9b4476,Mehdi Ben Mohamed Ben Mohamed KAMMOUN,Mehdi Ben Mohamed Ben Mohamed,,,,KAMMOUN,,a.k.a.,strong,
us-ofac.cece5218e923f5ba816b8afa1b0aa2e0e3c7d426,EASTERN TURKISTAN ISLAMIC PARTY,,,,,EASTERN TURKISTAN ISLAMIC PARTY,,a.k.a.,strong,
us-ofac.cece5218e923f5ba816b8afa1b0aa2e0e3c7d426,ETIM,,,,,ETIM,,a.k.a.,strong,
us-ofac.cece5218e923f5ba816b8afa1b0aa2e0e3c7d426,ETIP,,,,,ETIP,,a.k.a.,strong,
us-ofac.b63b67e3bed2a9b4f7aba99ba807371990ac398d,ABU AL-HASAN AL MADANI,,,,,ABU AL-HASAN AL MADANI,,a.k.a.,weak,
us-ofac.b63b67e3bed2a9b4f7aba99ba807371990ac398d,Wa'el Hamza JALADIN,Wa'el Hamza,,,,JALADIN,,a.k.a.,strong,
